dataset,n,p,model,nu,kernel,gamma,AUC,Accuracy,Precision,Recall,BalAcc,failure,contamination,n_estimators,n_neighbors,eps,min_samples,M
annthyroid,7062,6,DBSCAN,,,,0.7208068269442608,0.9304729538374398,0.5464362850971922,0.4737827715355805,0.7208068269442608,False,,,,1.5,15.0,
annthyroid,7062,6,DBSCAN,,,,0.7286382600793126,0.9290569243840272,0.5334685598377282,0.4925093632958801,0.7286382600793126,False,,,,1.5,20.0,
annthyroid,7062,6,DBSCAN,,,,0.5885184305463759,0.9274992919852733,0.5611111111111111,0.1891385767790262,0.5885184305463759,False,,,,1.6,3.0,
annthyroid,7062,6,DBSCAN,,,,0.6246867426745979,0.9291985273293684,0.568,0.2659176029962546,0.6246867426745979,False,,,,1.6,5.0,
annthyroid,7062,6,DBSCAN,,,,0.6628043071161049,0.9313225715094874,0.5763239875389408,0.3464419475655431,0.6628043071161048,False,,,,1.6,10.0,
annthyroid,7062,6,DBSCAN,,,,0.6829018299735624,0.9303313508920984,0.5558510638297872,0.3913857677902622,0.6829018299735624,False,,,,1.6,15.0,
annthyroid,7062,6,DBSCAN,,,,0.7248413059043843,0.933163409798924,0.5688888888888889,0.4794007490636704,0.7248413059043842,False,,,,1.6,20.0,
annthyroid,7062,6,DBSCAN,,,,0.5787549570389954,0.9269328802039084,0.5555555555555556,0.1685393258426966,0.5787549570389954,False,,,,1.7,3.0,
annthyroid,7062,6,DBSCAN,,,,0.602350806895792,0.9276408949306144,0.5545023696682464,0.2191011235955056,0.602350806895792,False,,,,1.7,5.0,
annthyroid,7062,6,DBSCAN,,,,0.6555262378827935,0.932172189181535,0.5925925925925926,0.3295880149812734,0.6555262378827935,False,,,,1.7,10.0,
annthyroid,7062,6,DBSCAN,,,,0.6696821987221854,0.9313225715094874,0.5727002967359051,0.3614232209737827,0.6696821987221855,False,,,,1.7,15.0,
annthyroid,7062,6,DBSCAN,,,,0.7002325333223177,0.932172189181535,0.5685785536159601,0.4269662921348314,0.7002325333223177,False,,,,1.7,20.0,
annthyroid,7062,6,DBSCAN,,,,0.5749158336087244,0.9277824978759558,0.5821917808219178,0.1591760299625468,0.5749158336087243,False,,,,1.8,3.0,
annthyroid,7062,6,DBSCAN,,,,0.5944599925644416,0.927357689039932,0.5538461538461539,0.2022471910112359,0.5944599925644415,False,,,,1.8,5.0,
annthyroid,7062,6,DBSCAN,,,,0.6395914229455828,0.9313225715094874,0.5917602996254682,0.2958801498127341,0.6395914229455827,False,,,,1.8,10.0,
annthyroid,7062,6,DBSCAN,,,,0.6613912067636043,0.9318889832908523,0.5846645367412141,0.3426966292134831,0.6613912067636043,False,,,,1.8,15.0,
annthyroid,7062,6,DBSCAN,,,,0.6824078472681208,0.9325969980175588,0.5814606741573034,0.3876404494382022,0.6824078472681208,False,,,,1.8,20.0,
annthyroid,7062,6,DBSCAN,,,,0.5584448667107292,0.9259416595865194,0.5447154471544715,0.1254681647940075,0.5584448667107292,False,,,,1.9,3.0,
annthyroid,7062,6,DBSCAN,,,,0.5849262984688257,0.9272160860945908,0.5574712643678161,0.1816479400749063,0.5849262984688257,False,,,,1.9,5.0,
annthyroid,7062,6,DBSCAN,,,,0.6330964970257766,0.9320305862361936,0.6097560975609756,0.2808988764044944,0.6330964970257766,False,,,,1.9,10.0,
annthyroid,7062,6,DBSCAN,,,,0.655126060255563,0.9330218068535826,0.6055363321799307,0.3277153558052434,0.6551260602555629,False,,,,1.9,15.0,
annthyroid,7062,6,DBSCAN,,,,0.6635702384886539,0.9327386009629,0.594855305466238,0.3464419475655431,0.6635702384886539,False,,,,1.9,20.0,
annthyroid,7062,6,DBSCAN,,,,0.5511840094183741,0.9252336448598132,0.5267857142857143,0.1104868913857678,0.5511840094183741,False,,,,2.0,3.0,
annthyroid,7062,6,DBSCAN,,,,0.5784313725490197,0.9279241008212972,0.5816993464052288,0.1666666666666666,0.5784313725490197,False,,,,2.0,5.0,
annthyroid,7062,6,DBSCAN,,,,0.6276144938312403,0.9330218068535826,0.6355555555555555,0.2677902621722846,0.6276144938312403,False,,,,2.0,10.0,
annthyroid,7062,6,DBSCAN,,,,0.6448858159836968,0.933163409798924,0.6174242424242424,0.3052434456928839,0.6448858159836969,False,,,,2.0,15.0,
annthyroid,7062,6,DBSCAN,,,,0.6516871144525226,0.9330218068535826,0.608540925266904,0.3202247191011236,0.6516871144525226,False,,,,2.0,20.0,
annthyroid,7062,6,Deadwood,,,,0.7260934746089447,0.9259416595865194,0.5107212475633528,0.4906367041198501,0.7260934746089447,False,auto,,,,,1.0
annthyroid,7062,6,Deadwood,,,,0.5606832796320775,0.928490512602662,0.6355140186915887,0.1273408239700374,0.5606832796320775,False,0.01,,,,,1.0
annthyroid,7062,6,Deadwood,,,,0.6966498678122934,0.9239592183517416,0.4967462039045553,0.4288389513108614,0.6966498678122934,False,0.05,,,,,1.0
annthyroid,7062,6,Deadwood,,,,0.7842354111588455,0.8983290852449731,0.3952164009111617,0.649812734082397,0.7842354111588457,False,0.1,,,,,1.0
annthyroid,7062,6,Deadwood,,,,0.821387385712712,0.8605210988388559,0.3236903831118061,0.7752808988764045,0.8213873857127121,False,0.15,,,,,1.0
annthyroid,7062,6,Deadwood,,,,0.8435925107402512,0.8173322005097706,0.2763313609467455,0.8745318352059925,0.8435925107402511,False,0.2,,,,,1.0
annthyroid,7062,6,Deadwood,,,,0.8339615691782329,0.7057490795808553,0.2026194144838212,0.9850187265917604,0.833961569178233,False,0.3,,,,,1.0
annthyroid,7062,6,Deadwood,,,,0.6632810778805904,0.930614556782781,0.5670731707317073,0.348314606741573,0.6632810778805904,False,auto,,,,,3.0
annthyroid,7062,6,Deadwood,,,,0.5542821587904825,0.9277824978759558,0.6224489795918368,0.1142322097378277,0.5542821587904825,False,0.01,,,,,3.0
annthyroid,7062,6,Deadwood,,,,0.6736917203679226,0.9291985273293684,0.5467032967032966,0.3726591760299625,0.6736917203679225,False,0.05,,,,,3.0
annthyroid,7062,6,Deadwood,,,,0.766502808988764,0.9116397621070518,0.4380165289256198,0.5955056179775281,0.766502808988764,False,0.1,,,,,3.0
annthyroid,7062,6,Deadwood,,,,0.8015945142101784,0.8763806287170773,0.3460490463215259,0.7134831460674157,0.8015945142101784,False,0.15,,,,,3.0
annthyroid,7062,6,Deadwood,,,,0.8252626542189909,0.8422543188898329,0.2986111111111111,0.8052434456928839,0.8252626542189909,False,0.2,,,,,3.0
annthyroid,7062,6,Deadwood,,,,0.8363385382242785,0.7594165958651939,0.2296983758700696,0.9269662921348316,0.8363385382242785,False,0.3,,,,,3.0
annthyroid,7062,6,Deadwood,,,,0.6590762007050011,0.9291985273293684,0.5515151515151515,0.3408239700374532,0.6590762007050011,False,auto,,,,,5.0
annthyroid,7062,6,Deadwood,,,,0.553728794888742,0.9283489096573208,0.6521739130434783,0.1123595505617977,0.553728794888742,False,0.01,,,,,5.0
annthyroid,7062,6,Deadwood,,,,0.6683035222515972,0.9287737184933448,0.543661971830986,0.3614232209737827,0.6683035222515973,False,0.05,,,,,5.0
annthyroid,7062,6,Deadwood,,,,0.7601782812844239,0.9110733503256868,0.4343575418994413,0.5823970037453183,0.7601782812844239,False,0.1,,,,,5.0
annthyroid,7062,6,Deadwood,,,,0.8031091650143204,0.8807703200226564,0.3558052434456928,0.7116104868913857,0.8031091650143203,False,0.15,,,,,5.0
annthyroid,7062,6,Deadwood,,,,0.828667176140119,0.8453695836873407,0.3037974683544304,0.8089887640449438,0.828667176140119,False,0.2,,,,,5.0
annthyroid,7062,6,Deadwood,,,,0.8306861368142763,0.7616822429906542,0.2293923692887423,0.9119850187265918,0.8306861368142763,False,0.3,,,,,5.0
annthyroid,7062,6,Deadwood,,,,0.6332668952412426,0.9307561597281224,0.5875486381322957,0.2827715355805243,0.6332668952412426,False,auto,,,,,10.0
annthyroid,7062,6,Deadwood,,,,0.5542649468495264,0.9293401302747096,0.7058823529411765,0.1123595505617977,0.5542649468495263,False,0.01,,,,,10.0
annthyroid,7062,6,Deadwood,,,,0.6683801153888521,0.928915321438686,0.5451977401129944,0.3614232209737827,0.6683801153888522,False,0.05,,,,,10.0
annthyroid,7062,6,Deadwood,,,,0.7556498196188587,0.910648541489663,0.4315937940761636,0.5730337078651685,0.7556498196188588,False,0.1,,,,,10.0
annthyroid,7062,6,Deadwood,,,,0.8057477555628992,0.8824695553667516,0.360377358490566,0.7153558052434457,0.8057477555628993,False,0.15,,,,,10.0
annthyroid,7062,6,Deadwood,,,,0.830369437100683,0.8469272160860946,0.3064401981599434,0.8108614232209738,0.8303694371006829,False,0.2,,,,,10.0
annthyroid,7062,6,Deadwood,,,,0.8309925093632959,0.7622486547720193,0.2298253893345918,0.9119850187265918,0.8309925093632959,False,0.3,,,,,10.0
annthyroid,7062,6,Deadwood,,,,0.6116796788940295,0.932172189181535,0.6410256410256411,0.2340823970037453,0.6116796788940295,False,auto,,,,,25.0
annthyroid,7062,6,Deadwood,,,,0.555337250771095,0.9313225715094874,0.8450704225352113,0.1123595505617977,0.555337250771095,False,0.01,,,,,25.0
annthyroid,7062,6,Deadwood,,,,0.6764834971910112,0.931180968564146,0.5677966101694916,0.3764044943820224,0.6764834971910112,False,0.05,,,,,25.0
annthyroid,7062,6,Deadwood,,,,0.7568159286186384,0.911214953271028,0.4342291371994342,0.5749063670411985,0.7568159286186384,False,0.1,,,,,25.0
annthyroid,7062,6,Deadwood,,,,0.8097994464639788,0.8836023789294817,0.3641509433962264,0.7228464419475655,0.8097994464639788,False,0.15,,,,,25.0
annthyroid,7062,6,Deadwood,,,,0.8283435916501432,0.8463608043047295,0.3050247699929229,0.8071161048689138,0.8283435916501432,False,0.2,,,,,25.0
annthyroid,7062,6,Deadwood,,,,0.8330183548138356,0.7628150665533843,0.2307692307692307,0.9157303370786516,0.8330183548138357,False,0.3,,,,,25.0
annthyroid,7062,6,Deadwood,,,,0.6210429747741794,0.9335882186349476,0.6585365853658537,0.2528089887640449,0.6210429747741794,False,auto,,,,,50.0
annthyroid,7062,6,Deadwood,,,,0.5573630962216347,0.9318889832908523,0.8732394366197183,0.1161048689138576,0.5573630962216347,False,0.01,,,,,50.0
annthyroid,7062,6,Deadwood,,,,0.6774964199162812,0.9314641744548288,0.5706214689265536,0.3782771535580524,0.6774964199162811,False,0.05,,,,,50.0
annthyroid,7062,6,Deadwood,,,,0.7537771604428288,0.9103653355989804,0.42998585572843,0.5692883895131086,0.7537771604428287,False,0.1,,,,,50.0
annthyroid,7062,6,Deadwood,,,,0.8158769828155982,0.8853016142735769,0.3698113207547169,0.7340823970037453,0.8158769828155982,False,0.15,,,,,50.0
annthyroid,7062,6,Deadwood,,,,0.8334082052764926,0.8477768337581422,0.3085633404104742,0.8164794007490637,0.8334082052764926,False,0.2,,,,,50.0
annthyroid,7062,6,Deadwood,,,,0.8401088138907249,0.764797507788162,0.2340726757904672,0.9288389513108616,0.8401088138907249,False,0.3,,,,,50.0
arrhythmia,452,274,OneClassSVM,0.01,rbf,scale,0.5777594598838123,0.8473451327433629,0.4482758620689655,0.1969696969696969,0.5777594598838122,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.01,rbf,auto,0.601036269430052,0.672566371681416,0.2229729729729729,0.5,0.6010362694300518,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.01,rbf,0.001,0.6109671848013817,0.8075221238938053,0.3384615384615385,0.3333333333333333,0.6109671848013817,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.01,rbf,0.01,0.5931857434448109,0.584070796460177,0.198019801980198,0.6060606060606061,0.5931857434448108,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.01,rbf,0.1,0.4839849269901083,0.3761061946902654,0.14,0.6363636363636364,0.4839849269901083,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.01,rbf,1.0,0.472052127492542,0.2699115044247787,0.1373626373626373,0.7575757575757576,0.472052127492542,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.01,poly,scale,0.2500785052598524,0.1482300884955752,0.0700808625336927,0.3939393939393939,0.2500785052598524,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.01,poly,auto,0.4046553619092479,0.6482300884955752,0.0396039603960396,0.0606060606060606,0.4046553619092479,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.01,poly,0.001,0.3000471031559114,0.415929203539823,0.0416666666666666,0.1363636363636363,0.3000471031559114,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.01,poly,0.01,0.3957842675459255,0.6438053097345132,0.0297029702970297,0.0454545454545454,0.3957842675459255,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.01,poly,0.1,0.393193593970796,0.6393805309734514,0.029126213592233,0.0454545454545454,0.393193593970796,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.01,poly,1.0,0.4464986654105825,0.7411504424778761,0.0363636363636363,0.0303030303030303,0.4464986654105825,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.01,linear,scale,0.4751923378866384,0.8008849557522124,0.0384615384615384,0.0151515151515151,0.4751923378866384,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.05,rbf,scale,0.6069634165489088,0.8650442477876106,0.5925925925925926,0.2424242424242424,0.6069634165489088,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.05,rbf,auto,0.5698304286387188,0.6836283185840708,0.2061068702290076,0.4090909090909091,0.5698304286387188,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.05,rbf,0.001,0.6161485319516407,0.8163716814159292,0.360655737704918,0.3333333333333333,0.6161485319516408,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.05,rbf,0.01,0.5627649552520019,0.6393805309734514,0.1910828025477707,0.4545454545454545,0.5627649552520019,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.05,rbf,0.1,0.4562333176322813,0.5110619469026548,0.1219512195121951,0.3787878787878788,0.4562333176322813,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.05,rbf,1.0,0.4491285916156383,0.252212389380531,0.1304347826086956,0.7272727272727273,0.4491285916156382,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.05,poly,scale,0.3173182603234417,0.3274336283185841,0.0719424460431654,0.303030303030303,0.3173182603234417,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.05,poly,auto,0.398178677971424,0.6371681415929203,0.0377358490566037,0.0606060606060606,0.398178677971424,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.05,poly,0.001,0.3977861516721621,0.6150442477876106,0.05,0.0909090909090909,0.397786151672162,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.05,poly,0.01,0.4007693515465536,0.6415929203539823,0.0384615384615384,0.0606060606060606,0.4007693515465536,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.05,poly,0.1,0.3880122468205369,0.6305309734513275,0.02803738317757,0.0454545454545454,0.388012246820537,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.05,poly,1.0,0.4374313078976291,0.7256637168141593,0.032258064516129,0.0303030303030303,0.4374313078976291,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.05,linear,scale,0.4674203171612498,0.7876106194690266,0.03125,0.0151515151515151,0.4674203171612498,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.1,rbf,scale,0.636873920552677,0.8517699115044248,0.4888888888888889,0.3333333333333333,0.636873920552677,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.1,rbf,auto,0.5799968597896059,0.6902654867256637,0.2153846153846154,0.4242424242424242,0.5799968597896059,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.1,rbf,0.001,0.6373842047417178,0.8097345132743363,0.3611111111111111,0.3939393939393939,0.6373842047417178,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.1,rbf,0.01,0.4930915371329879,0.6061946902654868,0.141025641025641,0.3333333333333333,0.4930915371329879,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.1,rbf,0.1,0.488145705762286,0.4690265486725664,0.140495867768595,0.5151515151515151,0.488145705762286,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.1,rbf,1.0,0.5025121683152771,0.4292035398230088,0.1470588235294117,0.6060606060606061,0.5025121683152771,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.1,poly,scale,0.379612184016329,0.3694690265486726,0.0959409594095941,0.3939393939393939,0.3796121840163291,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.1,poly,auto,0.388208509970168,0.6415929203539823,0.02,0.0303030303030303,0.388208509970168,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.1,poly,0.001,0.3815355628827131,0.6194690265486725,0.0267857142857142,0.0454545454545454,0.3815355628827131,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.1,poly,0.01,0.3815355628827131,0.6194690265486725,0.0267857142857142,0.0454545454545454,0.3815355628827131,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.1,poly,0.1,0.4007693515465536,0.6415929203539823,0.0384615384615384,0.0606060606060606,0.4007693515465536,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.1,poly,1.0,0.4143115088710943,0.6969026548672567,0.0136986301369863,0.0151515151515151,0.4143115088710943,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.1,linear,scale,0.4527790861987752,0.7411504424778761,0.0526315789473684,0.0454545454545454,0.4527790861987752,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.2,rbf,scale,0.7053697597739048,0.8185840707964602,0.4090909090909091,0.5454545454545454,0.7053697597739048,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.2,rbf,auto,0.6373056994818652,0.7345132743362832,0.275,0.5,0.6373056994818653,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.2,rbf,0.001,0.6329094049301304,0.7699115044247787,0.3020833333333333,0.4393939393939394,0.6329094049301304,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.2,rbf,0.01,0.5219029674988225,0.6017699115044248,0.1607142857142857,0.4090909090909091,0.5219029674988225,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.2,rbf,0.1,0.485280263777673,0.7323008849557522,0.1232876712328767,0.1363636363636363,0.4852802637776731,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.2,rbf,1.0,0.5138954309938766,0.7168141592920354,0.1630434782608695,0.2272727272727272,0.5138954309938766,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.2,poly,scale,0.2626785994661642,0.3628318584070796,0.0336134453781512,0.1212121212121212,0.2626785994661642,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.2,poly,auto,0.3774532893703878,0.6017699115044248,0.0327868852459016,0.0606060606060606,0.3774532893703878,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.2,poly,0.001,0.3582195007065473,0.5796460176991151,0.023076923076923,0.0454545454545454,0.3582195007065473,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.2,poly,0.01,0.3685821950070654,0.5973451327433629,0.0245901639344262,0.0454545454545454,0.3685821950070654,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.2,poly,0.1,0.3763542157324541,0.6106194690265486,0.0258620689655172,0.0454545454545454,0.376354215732454,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.2,poly,1.0,0.3804364892447793,0.6283185840707964,0.0188679245283018,0.0303030303030303,0.3804364892447794,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.2,linear,scale,0.4035562882713142,0.6570796460176991,0.031578947368421,0.0454545454545454,0.4035562882713142,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.3,rbf,scale,0.7141623488773747,0.7477876106194691,0.3235294117647059,0.6666666666666666,0.7141623488773747,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.3,rbf,auto,0.6347150259067358,0.7300884955752213,0.2704918032786885,0.5,0.6347150259067358,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.3,rbf,0.001,0.7282147903909562,0.7610619469026548,0.3409090909090909,0.6818181818181818,0.7282147903909562,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.3,rbf,0.01,0.6080232375569163,0.6415929203539823,0.2176470588235294,0.5606060606060606,0.6080232375569163,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.3,rbf,0.1,0.5384675773276809,0.5442477876106194,0.1666666666666666,0.5303030303030303,0.538467577327681,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.3,rbf,1.0,0.4746428010676715,0.2743362831858407,0.1381215469613259,0.7575757575757576,0.4746428010676715,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.3,poly,scale,0.3461689433192023,0.5376106194690266,0.0326797385620915,0.0757575757575757,0.3461689433192024,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.3,poly,auto,0.3513502904694614,0.5464601769911505,0.0335570469798657,0.0757575757575757,0.3513502904694615,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.3,poly,0.001,0.3474642801067671,0.5398230088495575,0.0328947368421052,0.0757575757575757,0.3474642801067671,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.3,poly,0.01,0.3513502904694614,0.5464601769911505,0.0335570469798657,0.0757575757575757,0.3513502904694615,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.3,poly,0.1,0.3513502904694614,0.5464601769911505,0.0335570469798657,0.0757575757575757,0.3513502904694615,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.3,poly,1.0,0.3413801224682053,0.5508849557522124,0.0209790209790209,0.0454545454545454,0.3413801224682053,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.3,linear,scale,0.3643036583451091,0.5685840707964602,0.0359712230215827,0.0757575757575757,0.3643036583451091,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.5,rbf,scale,0.7204820222954939,0.6084070796460177,0.2555066079295154,0.8787878787878788,0.7204820222954937,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.5,rbf,auto,0.7079211807191083,0.6084070796460177,0.2511210762331838,0.8484848484848485,0.7079211807191081,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.5,rbf,0.001,0.7230726958706233,0.6128318584070797,0.2577777777777778,0.8787878787878788,0.7230726958706233,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.5,rbf,0.01,0.6036269430051815,0.6769911504424779,0.2260273972602739,0.5,0.6036269430051813,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.5,rbf,0.1,0.4601585806249019,0.3783185840707964,0.1305841924398625,0.5757575757575758,0.4601585806249019,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.5,rbf,1.0,0.495014915999372,0.1482300884955752,0.1447661469933185,0.9848484848484848,0.495014915999372,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.5,poly,scale,0.3161014287957293,0.4004424778761062,0.0562770562770562,0.1969696969696969,0.3161014287957293,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.5,poly,auto,0.3249725231590517,0.4048672566371681,0.0606060606060606,0.2121212121212121,0.3249725231590517,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.5,poly,0.001,0.3109200816454702,0.3915929203539823,0.0553191489361702,0.1969696969696969,0.3109200816454702,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.5,poly,0.01,0.3122154184330349,0.3938053097345133,0.0555555555555555,0.1969696969696969,0.312215418433035,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.5,poly,0.1,0.3275631967341812,0.4092920353982301,0.0611353711790393,0.2121212121212121,0.3275631967341812,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.5,poly,1.0,0.3440100486732611,0.415929203539823,0.0695652173913043,0.2424242424242424,0.3440100486732611,False,,,,,,
arrhythmia,452,274,OneClassSVM,0.5,linear,scale,0.3212827759459884,0.4092920353982301,0.0572687224669603,0.1969696969696969,0.3212827759459883,False,,,,,,
arrhythmia,452,274,IsolationForest,,,,0.5112655047888208,0.8517699115044248,0.4,0.0303030303030303,0.5112655047888208,False,0.01,10.0,,,,
arrhythmia,452,274,IsolationForest,,,,0.5290076935154655,0.8606194690265486,0.8,0.0606060606060606,0.5290076935154655,False,0.01,50.0,,,,
arrhythmia,452,274,IsolationForest,,,,0.5201365991521432,0.8561946902654868,0.6,0.0454545454545454,0.5201365991521432,False,0.01,100.0,,,,
arrhythmia,452,274,IsolationForest,,,,0.5290076935154655,0.8606194690265486,0.8,0.0606060606060606,0.5290076935154655,False,0.01,200.0,,,,
arrhythmia,452,274,IsolationForest,,,,0.5290076935154655,0.8606194690265486,0.8,0.0606060606060606,0.5290076935154655,False,0.01,300.0,,,,
arrhythmia,452,274,IsolationForest,,,,0.6121447636991679,0.8738938053097345,0.6956521739130435,0.2424242424242424,0.6121447636991679,False,0.05,10.0,,,,
arrhythmia,452,274,IsolationForest,,,,0.5944025749725231,0.8650442477876106,0.6086956521739131,0.2121212121212121,0.5944025749725231,False,0.05,50.0,,,,
arrhythmia,452,274,IsolationForest,,,,0.5944025749725231,0.8650442477876106,0.6086956521739131,0.2121212121212121,0.5944025749725231,False,0.05,100.0,,,,
arrhythmia,452,274,IsolationForest,,,,0.5944025749725231,0.8650442477876106,0.6086956521739131,0.2121212121212121,0.5944025749725231,False,0.05,200.0,,,,
arrhythmia,452,274,IsolationForest,,,,0.6121447636991679,0.8738938053097345,0.6956521739130435,0.2424242424242424,0.6121447636991679,False,0.05,300.0,,,,
arrhythmia,452,274,IsolationForest,,,,0.6621918668550794,0.8628318584070797,0.5434782608695652,0.3787878787878788,0.6621918668550792,False,0.1,10.0,,,,
arrhythmia,452,274,IsolationForest,,,,0.653320772491757,0.8584070796460177,0.5217391304347826,0.3636363636363636,0.6533207724917569,False,0.1,50.0,,,,
arrhythmia,452,274,IsolationForest,,,,0.6710629612184017,0.8672566371681416,0.5652173913043478,0.3939393939393939,0.6710629612184016,False,0.1,100.0,,,,
arrhythmia,452,274,IsolationForest,,,,0.653320772491757,0.8584070796460177,0.5217391304347826,0.3636363636363636,0.6533207724917569,False,0.1,200.0,,,,
arrhythmia,452,274,IsolationForest,,,,0.6710629612184017,0.8672566371681416,0.5652173913043478,0.3939393939393939,0.6710629612184016,False,0.1,300.0,,,,
arrhythmia,452,274,IsolationForest,,,,0.6603077406186214,0.827433628318584,0.4117647058823529,0.4242424242424242,0.6603077406186214,False,0.15,10.0,,,,
arrhythmia,452,274,IsolationForest,,,,0.6957921180719108,0.8451327433628318,0.4705882352941176,0.4848484848484848,0.6957921180719109,False,0.15,50.0,,,,
arrhythmia,452,274,IsolationForest,,,,0.6957921180719108,0.8451327433628318,0.4705882352941176,0.4848484848484848,0.6957921180719109,False,0.15,100.0,,,,
arrhythmia,452,274,IsolationForest,,,,0.6957921180719108,0.8451327433628318,0.4705882352941176,0.4848484848484848,0.6957921180719109,False,0.15,200.0,,,,
arrhythmia,452,274,IsolationForest,,,,0.6780499293452662,0.8362831858407079,0.4411764705882353,0.4545454545454545,0.6780499293452661,False,0.15,300.0,,,,
arrhythmia,452,274,IsolationForest,,,,0.5861595226880202,0.754424778761062,0.2527472527472527,0.3484848484848485,0.5861595226880201,False,0.2,10.0,,,,
arrhythmia,452,274,IsolationForest,,,,0.7458392212278222,0.834070796460177,0.4505494505494505,0.6212121212121212,0.7458392212278222,False,0.2,50.0,,,,
arrhythmia,452,274,IsolationForest,,,,0.7192259381378552,0.8207964601769911,0.4175824175824176,0.5757575757575758,0.7192259381378552,False,0.2,100.0,,,,
arrhythmia,452,274,IsolationForest,,,,0.7192259381378552,0.8207964601769911,0.4175824175824176,0.5757575757575758,0.7192259381378552,False,0.2,200.0,,,,
arrhythmia,452,274,IsolationForest,,,,0.7192259381378552,0.8207964601769911,0.4175824175824176,0.5757575757575758,0.7192259381378552,False,0.2,300.0,,,,
arrhythmia,452,274,IsolationForest,,,,0.7141623488773747,0.7477876106194691,0.3235294117647059,0.6666666666666666,0.7141623488773747,False,0.3,10.0,,,,
